"value","type_id","model_name","target_end_date","scenario_id","horizon","location","age_group"
21.3949855227,0.025,2,2023-11-25,1,2,"24","0-130"
24.5649490158,0.05,2,2023-11-25,1,2,"24","0-130"
28.8488191273,0.1,2,2023-11-25,1,2,"24","0-130"
43.1472748618,0.25,2,2023-11-25,1,2,"24","0-130"
70.4948158385,0.5,2,2023-11-25,1,2,"24","0-130"
91.3800006195,0.75,2,2023-11-25,1,2,"24","0-130"
165.4245400511,0.9,2,2023-11-25,1,2,"24","0-130"
210.5246766699,0.95,2,2023-11-25,1,2,"24","0-130"
234.4659357289,0.975,2,2023-11-25,1,2,"24","0-130"
246.5028095583,0.99,2,2023-11-25,1,2,"24","0-130"
27.984632316,0.01,3,2023-11-25,1,2,"24","0-130"
31.4236419624,0.025,3,2023-11-25,1,2,"24","0-130"
33.3701506018,0.05,3,2023-11-25,1,2,"24","0-130"
37.3087538036,0.1,3,2023-11-25,1,2,"24","0-130"
44.9792756082,0.25,3,2023-11-25,1,2,"24","0-130"
59.8484948949,0.5,3,2023-11-25,1,2,"24","0-130"
98.4306688294,0.75,3,2023-11-25,1,2,"24","0-130"
147.0251826824,0.9,3,2023-11-25,1,2,"24","0-130"
162.3547697242,0.95,3,2023-11-25,1,2,"24","0-130"
183.0817479186,0.975,3,2023-11-25,1,2,"24","0-130"
189.89451861,0.99,3,2023-11-25,1,2,"24","0-130"
70.0927648328,0.01,4,2023-11-25,1,2,"24","0-130"
73.5160557858,0.025,4,2023-11-25,1,2,"24","0-130"
77.270984598,0.05,4,2023-11-25,1,2,"24","0-130"
78.9166079257,0.1,4,2023-11-25,1,2,"24","0-130"
85.2285407456,0.25,4,2023-11-25,1,2,"24","0-130"
90.0292032658,0.5,4,2023-11-25,1,2,"24","0-130"
168.5839428022,0.75,4,2023-11-25,1,2,"24","0-130"
234.4659357289,0.9,4,2023-11-25,1,2,"24","0-130"
245.260246484,0.95,4,2023-11-25,1,2,"24","0-130"
248.3666541697,0.975,4,2023-11-25,1,2,"24","0-130"
265.0660489611,0.99,4,2023-11-25,1,2,"24","0-130"
37.8615849786,0.01,5,2023-11-25,1,2,"24","0-130"
41.8802277588,0.025,5,2023-11-25,1,2,"24","0-130"
44.270618426,0.05,5,2023-11-25,1,2,"24","0-130"
46.7220415103,0.1,5,2023-11-25,1,2,"24","0-130"
