"value","type_id","model_name","target_end_date","scenario_id","horizon","location","age_group"
173.8585141174,0.9,7,,4,,"41","0-130"
204.6033269177,0.95,7,,4,,"41","0-130"
211.0305902027,0.975,7,,4,,"41","0-130"
222.1365597159,0.99,7,,4,,"41","0-130"
26.8872293245,0.01,1,,5,,"41","0-130"
30.5335335363,0.025,1,,5,,"41","0-130"
36.9220396402,0.05,1,,5,,"41","0-130"
52.3449628621,0.1,1,,5,,"41","0-130"
90.5208006472,0.25,1,,5,,"41","0-130"
145.0714454253,0.5,1,,5,,"41","0-130"
213.5274651196,0.75,1,,5,,"41","0-130"
276.8769729408,0.9,1,,5,,"41","0-130"
301.4639837119,0.95,1,,5,,"41","0-130"
320.1806308628,0.975,1,,5,,"41","0-130"
331.7126804724,0.99,1,,5,,"41","0-130"
28.0398596798,0.01,3,,5,,"41","0-130"
33.6052668846,0.025,3,,5,,"41","0-130"
37.2240470813,0.05,3,,5,,"41","0-130"
49.9019641165,0.1,3,,5,,"41","0-130"
92.0191830355,0.25,3,,5,,"41","0-130"
144.6797315175,0.5,3,,5,,"41","0-130"
197.2678168315,0.75,3,,5,,"41","0-130"
248.178495818,0.9,3,,5,,"41","0-130"
273.6369270235,0.95,3,,5,,"41","0-130"
287.1825943195,0.975,3,,5,,"41","0-130"
313.6525971186,0.99,3,,5,,"41","0-130"
46.5490230601,0.01,4,,5,,"41","0-130"
51.2740406759,0.025,4,,5,,"41","0-130"
64.2770844507,0.05,4,,5,,"41","0-130"
94.5077895962,0.1,4,,5,,"41","0-130"
177.7018681081,0.25,4,,5,,"41","0-130"
238.8629286935,0.5,4,,5,,"41","0-130"
289.3150963511,0.75,4,,5,,"41","0-130"
317.1351697868,0.9,4,,5,,"41","0-130"
328.6409242615,0.95,4,,5,,"41","0-130"
336.3203147888,0.975,4,,5,,"41","0-130"
348.5699784604,0.99,4,,5,,"41","0-130"
36.4785200806,0.01,5,,5,,"41","0-130"
37.86265735,0.025,5,,5,,"41","0-130"
44.2505643561,0.05,5,,5,,"41","0-130"
70.158873848,0.1,5,,5,,"41","0-130"
124.645962955,0.25,5,,5,,"41","0-130"
181.5079013484,0.5,5,,5,,"41","0-130"
228.640035952,0.75,5,,5,,"41","0-130"
273.6369270235,0.9,5,,5,,"41","0-130"
287.1825943195,0.95,5,,5,,"41","0-130"
308.8280859922,0.975,5,,5,,"41","0-130"
323.3016193715,0.99,5,,5,,"41","0-130"
25.6492497453,0.01,6,,5,,"41","0-130"
25.864401526,0.025,6,,5,,"41","0-130"
28.667518773,0.05,6,,5,,"41","0-130"
35.16482746,0.1,6,,5,,"41","0-130"
66.4210745637,0.25,6,,5,,"41","0-130"
99.336300257,0.5,6,,5,,"41","0-130"
133.0692570077,0.75,6,,5,,"41","0-130"
166.2439538761,0.9,6,,5,,"41","0-130"
188.5912535149,0.95,6,,5,,"41","0-130"
204.2272918131,0.975,6,,5,,"41","0-130"
216.0964236505,0.99,6,,5,,"41","0-130"
27.6045660991,0.01,7,,5,,"41","0-130"
28.2575064702,0.025,7,,5,,"41","0-130"
33.6052668846,0.05,7,,5,,"41","0-130"
39.2736636672,0.1,7,,5,,"41","0-130"
80.30403261,0.25,7,,5,,"41","0-130"
112.3592503818,0.5,7,,5,,"41","0-130"
159.0205414833,0.75,7,,5,,"41","0-130"
196.7696300874,0.9,7,,5,,"41","0-130"
220.7695013368,0.95,7,,5,,"41","0-130"
234.7626931905,0.975,7,,5,,"41","0-130"
258.058367781,0.99,7,,5,,"41","0-130"
