"value","type_id","model_name","target_end_date","scenario_id","horizon","location","age_group"
16.0578682708,0.01,6,2023-11-18,3,1,"08","0-130"
36.5185608334,0.025,6,2023-11-18,3,1,"08","0-130"
98.7089595313,0.05,6,2023-11-18,3,1,"08","0-130"
365.916769896,0.1,6,2023-11-18,3,1,"08","0-130"
861.3828412592,0.25,6,2023-11-18,3,1,"08","0-130"
1573.0877851207,0.5,6,2023-11-18,3,1,"08","0-130"
2512.3273357489,0.75,6,2023-11-18,3,1,"08","0-130"
2892.0283901233,0.9,6,2023-11-18,3,1,"08","0-130"
3009.1973354539,0.95,6,2023-11-18,3,1,"08","0-130"
3082.5187446816,0.975,6,2023-11-18,3,1,"08","0-130"
3212.2980755608,0.99,6,2023-11-18,3,1,"08","0-130"
18.2527490214,0.01,7,2023-11-18,3,1,"08","0-130"
40.5490555925,0.025,7,2023-11-18,3,1,"08","0-130"
114.0157988954,0.05,7,2023-11-18,3,1,"08","0-130"
441.9986002485,0.1,7,2023-11-18,3,1,"08","0-130"
1031.4844394039,0.25,7,2023-11-18,3,1,"08","0-130"
1850.7800078371,0.5,7,2023-11-18,3,1,"08","0-130"
2925.3037272239,0.75,7,2023-11-18,3,1,"08","0-130"
3357.5544140472,0.9,7,2023-11-18,3,1,"08","0-130"
3489.3047965317,0.95,7,2023-11-18,3,1,"08","0-130"
3571.2247767625,0.975,7,2023-11-18,3,1,"08","0-130"
3726.5316530416,0.99,7,2023-11-18,3,1,"08","0-130"
25.3041390173,0.01,1,2023-11-18,4,1,"08","0-130"
59.7404537231,0.025,1,2023-11-18,4,1,"08","0-130"
152.9317027368,0.05,1,2023-11-18,4,1,"08","0-130"
479.3473817305,0.1,1,2023-11-18,4,1,"08","0-130"
1292.3696124917,0.25,1,2023-11-18,4,1,"08","0-130"
2448.9921043871,0.5,1,2023-11-18,4,1,"08","0-130"
3657.4846160345,0.75,1,2023-11-18,4,1,"08","0-130"
5081.883449077,0.9,1,2023-11-18,4,1,"08","0-130"
5637.8564670696,0.95,1,2023-11-18,4,1,"08","0-130"
5900.2102869064,0.975,1,2023-11-18,4,1,"08","0-130"
6177.623179773,0.99,1,2023-11-18,4,1,"08","0-130"
28.0204385907,0.01,2,2023-11-18,4,1,"08","0-130"
64.283900785,0.025,2,2023-11-18,4,1,"08","0-130"
166.4948831477,0.05,2,2023-11-18,4,1,"08","0-130"
501.7740274306,0.1,2,2023-11-18,4,1,"08","0-130"
1295.0218651187,0.25,2,2023-11-18,4,1,"08","0-130"
2514.3472068906,0.5,2,2023-11-18,4,1,"08","0-130"
3716.907858768,0.75,2,2023-11-18,4,1,"08","0-130"
5693.6878977453,0.9,2,2023-11-18,4,1,"08","0-130"
6660.7369229095,0.95,2,2023-11-18,4,1,"08","0-130"
7413.8674482451,0.975,2,2023-11-18,4,1,"08","0-130"
7901.0317608195,0.99,2,2023-11-18,4,1,"08","0-130"
23.4610026414,0.01,3,2023-11-18,4,1,"08","0-130"
58.7676819172,0.025,3,2023-11-18,4,1,"08","0-130"
149.5636606325,0.05,3,2023-11-18,4,1,"08","0-130"
489.26794631,0.1,3,2023-11-18,4,1,"08","0-130"
1313.0583947816,0.25,3,2023-11-18,4,1,"08","0-130"
2452.0993572454,0.5,3,2023-11-18,4,1,"08","0-130"
4101.139636402,0.75,3,2023-11-18,4,1,"08","0-130"
4657.312903628,0.9,3,2023-11-18,4,1,"08","0-130"
4878.5498973094,0.95,3,2023-11-18,4,1,"08","0-130"
5050.7818211162,0.975,3,2023-11-18,4,1,"08","0-130"
5215.2434325599,0.99,3,2023-11-18,4,1,"08","0-130"
51.4458438339,0.01,4,2023-11-18,4,1,"08","0-130"
94.3210289939,0.025,4,2023-11-18,4,1,"08","0-130"
283.0214290722,0.05,4,2023-11-18,4,1,"08","0-130"
899.7421243655,0.1,4,2023-11-18,4,1,"08","0-130"
2196.5571928964,0.25,4,2023-11-18,4,1,"08","0-130"
3965.3519026506,0.5,4,2023-11-18,4,1,"08","0-130"
6408.1480945839,0.75,4,2023-11-18,4,1,"08","0-130"
7413.8674482451,0.9,4,2023-11-18,4,1,"08","0-130"
7802.8057478875,0.95,4,2023-11-18,4,1,"08","0-130"
8048.3707802175,0.975,4,2023-11-18,4,1,"08","0-130"
8351.5620475641,0.99,4,2023-11-18,4,1,"08","0-130"
28.954614578,0.01,5,2023-11-18,4,1,"08","0-130"
66.4446876006,0.025,5,2023-11-18,4,1,"08","0-130"
167.4207248966,0.05,5,2023-11-18,4,1,"08","0-130"
550.9877813971,0.1,5,2023-11-18,4,1,"08","0-130"
1534.9734268391,0.25,5,2023-11-18,4,1,"08","0-130"
2891.8597337684,0.5,5,2023-11-18,4,1,"08","0-130"
4886.5524238689,0.75,5,2023-11-18,4,1,"08","0-130"
5637.8564670696,0.9,5,2023-11-18,4,1,"08","0-130"
5900.2102869064,0.95,5,2023-11-18,4,1,"08","0-130"
6109.8281461967,0.975,5,2023-11-18,4,1,"08","0-130"
6313.2132469256,0.99,5,2023-11-18,4,1,"08","0-130"
16.836806649,0.01,6,2023-11-18,4,1,"08","0-130"
43.4743144138,0.025,6,2023-11-18,4,1,"08","0-130"
114.9188146321,0.05,6,2023-11-18,4,1,"08","0-130"
378.392392686,0.1,6,2023-11-18,4,1,"08","0-130"
965.7472571426,0.25,6,2023-11-18,4,1,"08","0-130"
1802.8833046488,0.5,6,2023-11-18,4,1,"08","0-130"
2884.3944379318,0.75,6,2023-11-18,4,1,"08","0-130"
3199.4056646434,0.9,6,2023-11-18,4,1,"08","0-130"
3350.5687552006,0.95,6,2023-11-18,4,1,"08","0-130"
3473.8736327007,0.975,6,2023-11-18,4,1,"08","0-130"
3589.1410263379,0.99,6,2023-11-18,4,1,"08","0-130"
17.9673907048,0.01,7,2023-11-18,4,1,"08","0-130"
51.0906762339,0.025,7,2023-11-18,4,1,"08","0-130"
131.7065963684,0.05,7,2023-11-18,4,1,"08","0-130"
427.548111223,0.1,7,2023-11-18,4,1,"08","0-130"
1091.1433627241,0.25,7,2023-11-18,4,1,"08","0-130"
2012.3389807223,0.5,7,2023-11-18,4,1,"08","0-130"
3315.7268489352,0.75,7,2023-11-18,4,1,"08","0-130"
3676.7693401864,0.9,7,2023-11-18,4,1,"08","0-130"
3856.8895077125,0.95,7,2023-11-18,4,1,"08","0-130"
3991.7354960357,0.975,7,2023-11-18,4,1,"08","0-130"
4117.2736181942,0.99,7,2023-11-18,4,1,"08","0-130"
41.622735504,0.01,1,2023-11-18,5,1,"08","0-130"
77.7897944108,0.025,1,2023-11-18,5,1,"08","0-130"
181.1598271613,0.05,1,2023-11-18,5,1,"08","0-130"
586.4270537794,0.1,1,2023-11-18,5,1,"08","0-130"
1456.9463380929,0.25,1,2023-11-18,5,1,"08","0-130"
2525.1803815991,0.5,1,2023-11-18,5,1,"08","0-130"
3719.4263237131,0.75,1,2023-11-18,5,1,"08","0-130"
5191.7220515074,0.9,1,2023-11-18,5,1,"08","0-130"
5835.4782348167,0.95,1,2023-11-18,5,1,"08","0-130"
6131.0584086432,0.975,1,2023-11-18,5,1,"08","0-130"
6402.6222462108,0.99,1,2023-11-18,5,1,"08","0-130"
43.781092665,0.01,2,2023-11-18,5,1,"08","0-130"
77.3964619911,0.025,2,2023-11-18,5,1,"08","0-130"
191.8605179107,0.05,2,2023-11-18,5,1,"08","0-130"
586.4318195888,0.1,2,2023-11-18,5,1,"08","0-130"
1441.9004783575,0.25,2,2023-11-18,5,1,"08","0-130"
2579.1239178518,0.5,2,2023-11-18,5,1,"08","0-130"
3801.8729158645,0.75,2,2023-11-18,5,1,"08","0-130"
5875.4642991298,0.9,2,2023-11-18,5,1,"08","0-130"
6803.6203309531,0.95,2,2023-11-18,5,1,"08","0-130"
7578.0699613519,0.975,2,2023-11-18,5,1,"08","0-130"
8082.5218855635,0.99,2,2023-11-18,5,1,"08","0-130"
39.9131347708,0.01,3,2023-11-18,5,1,"08","0-130"
77.017491563,0.025,3,2023-11-18,5,1,"08","0-130"
174.4788742452,0.05,3,2023-11-18,5,1,"08","0-130"
622.0221740906,0.1,3,2023-11-18,5,1,"08","0-130"
1468.3012633013,0.25,3,2023-11-18,5,1,"08","0-130"
2596.1245538273,0.5,3,2023-11-18,5,1,"08","0-130"
4100.2892705964,0.75,3,2023-11-18,5,1,"08","0-130"
