"value","type_id","model_name","target_end_date","scenario_id","horizon","location","age_group"
410.8839010927,0.95,2,2023-11-25,1,2,"27","0-130"
433.8377735529,0.975,2,2023-11-25,1,2,"27","0-130"
450.5199833509,0.99,2,2023-11-25,1,2,"27","0-130"
44.2437012899,0.01,3,2023-11-25,1,2,"27","0-130"
62.5973230118,0.025,3,2023-11-25,1,2,"27","0-130"
73.7247382614,0.05,3,2023-11-25,1,2,"27","0-130"
85.0487568198,0.1,3,2023-11-25,1,2,"27","0-130"
124.6418436888,0.25,3,2023-11-25,1,2,"27","0-130"
184.3042716672,0.5,3,2023-11-25,1,2,"27","0-130"
246.1135618112,0.75,3,2023-11-25,1,2,"27","0-130"
300.6934990015,0.9,3,2023-11-25,1,2,"27","0-130"
332.8245453259,0.95,3,2023-11-25,1,2,"27","0-130"
366.2101122504,0.975,3,2023-11-25,1,2,"27","0-130"
391.8803957265,0.99,3,2023-11-25,1,2,"27","0-130"
105.7829230416,0.01,4,2023-11-25,1,2,"27","0-130"
127.6803638523,0.025,4,2023-11-25,1,2,"27","0-130"
141.6977137832,0.05,4,2023-11-25,1,2,"27","0-130"
163.6153959362,0.1,4,2023-11-25,1,2,"27","0-130"
231.2482235656,0.25,4,2023-11-25,1,2,"27","0-130"
320.9828041965,0.5,4,2023-11-25,1,2,"27","0-130"
387.1249717221,0.75,4,2023-11-25,1,2,"27","0-130"
433.8377735529,0.9,4,2023-11-25,1,2,"27","0-130"
447.0547497122,0.95,4,2023-11-25,1,2,"27","0-130"
455.7178338089,0.975,4,2023-11-25,1,2,"27","0-130"
466.6594053589,0.99,4,2023-11-25,1,2,"27","0-130"
60.7112987028,0.01,5,2023-11-25,1,2,"27","0-130"
85.8906347949,0.025,5,2023-11-25,1,2,"27","0-130"
97.1852564041,0.05,5,2023-11-25,1,2,"27","0-130"
110.1942009746,0.1,5,2023-11-25,1,2,"27","0-130"
164.321718683,0.25,5,2023-11-25,1,2,"27","0-130"
